msa,firms,fsize,fage4,job_creation_births,job_creation_continuers,job_destruction,year2
15260,48,l,m,113,344,119,1977
15380,10145,a,m,4538,2523,6512,1977
15380,3555,b,m,2405,3184,4711,1977
15380,2042,c,m,2442,3274,4887,1977
15380,1232,d,m,2538,4736,5134,1977
15380,413,e,m,2037,3058,4365,1977
15380,280,f,m,2402,3748,4219,1977
15380,123,g,m,1224,1923,1147,1977
15380,106,h,m,657,1664,3068,1977
15380,163,i,m,4455,2470,2620,1977
15380,118,j,m,721,2215,1330,1977
15380,95,k,m,1180,6276,986,1977
15380,259,l,m,4571,38677,12422,1977
15500,891,a,m,498,201,637,1977
15500,327,b,m,300,220,359,1977
15500,180,c,m,257,274,463,1977
15500,115,d,m,265,388,406,1977
15500,38,e,m,36,291,185,1977
15500,37,f,m,345,367,636,1977
15500,16,g,m,5,382,193,1977
15500,24,h,m,102,78,318,1977
15500,32,i,m,256,93,315,1977
15500,20,j,m,0,88,84,1977
15500,9,k,m,0,6,56,1977
15500,60,l,m,253,515,2024,1977
15540,1601,a,m,869,418,835,1977
15540,461,b,m,500,389,682,1977
15540,278,c,m,265,482,769,1977
15540,165,d,m,470,523,466,1977
15540,73,e,m,17,429,843,1977
15540,38,f,m,180,497,621,1977
15540,25,g,m,407,189,81,1977
15540,16,h,m,3,19,24,1977
15540,8,i,m,51,58,174,1977
15540,19,j,m,4,1942,20,1977
15540,19,k,m,108,84,64,1977
15540,71,l,m,334,959,348,1977
15940,3193,a,m,1448,771,2193,1977
15940,1122,b,m,897,917,1456,1977
15940,679,c,m,681,979,1755,1977
15940,452,d,m,764,1416,1818,1977
15940,161,e,m,457,882,1058,1977
15940,109,f,m,1185,726,1593,1977
15940,47,g,m,236,332,500,1977
15940,43,h,m,82,231,694,1977
15940,64,i,m,109,659,626,1977
15940,49,j,m,494,647,958,1977
15940,42,k,m,285,585,857,1977
15940,139,l,m,766,2879,1949,1977
15980,1957,a,m,1548,555,1617,1977
15980,736,b,m,820,906,1228,1977
15980,341,c,m,707,701,1045,1977
15980,185,d,m,800,763,776,1977
15980,70,e,m,130,560,602,1977
15980,48,f,m,80,435,103,1977
15980,33,g,m,602,224,98,1977
15980,17,h,m,297,86,199,1977
15980,33,i,m,266,479,119,1977
15980,26,j,m,118,177,38,1977
15980,23,k,m,13,57,76,1977
15980,87,l,m,530,475,364,1977
16020,891,a,m,518,249,695,1977
16020,299,b,m,258,254,364,1977
16020,185,c,m,227,274,461,1977
16020,125,d,m,423,336,363,1977
16020,42,e,m,233,340,503,1977
16020,27,f,m,38,118,506,1977
16020,21,g,m,27,187,277,1977
16020,16,h,m,4,368,31,1977
16020,16,i,m,0,147,17,1977
16020,15,j,m,114,66,145,1977
16020,12,k,m,0,68,9,1977
16020,59,l,m,211,159,589,1977
16180,387,a,m,330,110,324,1977
16180,126,b,m,135,124,184,1977
16180,66,c,m,46,132,161,1977
16180,34,d,m,82,158,69,1977
16180,9,e,m,178,77,59,1977
16180,13,f,m,158,73,0,1977
16180,5,g,m,3,27,5,1977
16180,5,h,m,3,41,6,1977
16180,6,i,m,17,27,3,1977
16180,8,j,m,136,1,31,1977
16180,4,k,m,21,0,2,1977
16180,24,l,m,50,45,371,1977
16220,934,a,m,783,291,706,1977
16220,382,b,m,414,436,556,1977
16220,198,c,m,311,434,393,1977
16220,141,d,m,439,613,595,1977
16220,42,e,m,312,256,163,1977
16220,40,f,m,65,247,63,1977
16220,21,g,m,43,651,163,1977
16220,19,h,m,140,110,10,1977
16220,18,i,m,60,81,62,1977
16220,22,j,m,30,47,5,1977
16220,19,k,m,5,67,20,1977
16220,76,l,m,198,461,308,1977
16300,2005,a,m,1116,494,1211,1977
16300,711,b,m,524,639,959,1977
16300,424,c,m,672,533,1148,1977
16300,287,d,m,905,829,1271,1977
16300,102,e,m,696,457,947,1977
16300,59,f,m,123,126,414,1977
16300,38,g,m,233,132,112,1977
16300,39,h,m,257,227,91,1977
16300,46,i,m,248,402,198,1977
16300,50,j,m,98,124,1009,1977
16300,27,k,m,42,161,29,1977
16300,112,l,m,168,1649,1050,1977
16580,1694,a,m,1036,391,1266,1977
16580,624,b,m,678,599,1183,1977
16580,403,c,m,567,730,897,1977
16580,268,d,m,789,759,1284,1977
16580,69,e,m,304,352,716,1977
16580,75,f,m,830,607,1122,1977
16580,38,g,m,326,337,178,1977
16580,22,h,m,9,382,35,1977
16580,33,i,m,49,128,191,1977
16580,28,j,m,27,143,57,1977
16580,25,k,m,99,86,574,1977
16580,97,l,m,349,413,814,1977
16620,2699,a,m,1474,617,1666,1977
16620,907,b,m,722,726,1189,1977
16620,496,c,m,606,765,1235,1977
16620,317,d,m,415,1066,1536,1977
16620,104,e,m,571,439,989,1977
16620,85,f,m,534,418,791,1977
16620,40,g,m,102,235,316,1977
16620,36,h,m,117,399,514,1977
16620,45,i,m,187,419,270,1977
16620,56,j,m,1789,1248,478,1977
16620,51,k,m,204,17650,112,1977
16620,146,l,m,1795,2585,6660,1977
16700,3017,a,m,2091,812,2318,1977
16700,1080,b,m,1326,898,1672,1977
16700,579,c,m,900,884,1620,1977
16700,356,d,m,1263,1091,2166,1977
16700,130,e,m,424,874,1100,1977
16700,92,f,m,239,744,737,1977
16700,55,g,m,98,160,1457,1977
16700,52,h,m,553,361,1322,1977
16700,57,i,m,195,141,598,1977
16700,56,j,m,164,254,546,1977
16700,41,k,m,185,180,404,1977
16700,132,l,m,772,2304,1649,1977
16740,7404,a,m,4440,1730,5370,1977
16740,2620,b,m,2161,2218,3885,1977
16740,1620,c,m,2194,2667,3861,1977
16740,973,d,m,2093,3073,4609,1977
16740,353,e,m,1445,2069,2627,1977
16740,301,f,m,2175,2799,3197,1977
16740,172,g,m,675,3262,2286,1977
16740,170,h,m,1783,1641,2644,1977
16740,203,i,m,4854,1432,3969,1977
16740,163,j,m,988,3341,1731,1977
16740,137,k,m,1126,2786,1671,1977
16740,300,l,m,3039,8738,6536,1977
16820,1153,a,m,626,275,777,1977
16820,375,b,m,271,323,498,1977
16820,245,c,m,385,377,512,1977
16820,127,d,m,435,478,507,1977
16820,43,e,m,27,142,345,1977
16820,41,f,m,79,402,212,1977
16820,23,g,m,17,132,76,1977
16820,15,h,m,0,6,942,1977
16820,18,i,m,6,18,35,1977
16820,19,j,m,239,68,56,1977
16820,13,k,m,283,35,16077,1977
16820,58,l,m,196,601,549,1977
16860,3255,a,m,1990,765,2381,1977
16860,1187,b,m,1080,1015,2078,1977
16860,685,c,m,985,1119,1880,1977
16860,443,d,m,957,1200,2747,1977
16860,164,e,m,1452,730,2093,1977
16860,121,f,m,711,1143,1096,1977
16860,58,g,m,263,754,563,1977
16860,59,h,m,115,1112,825,1977
16860,78,i,m,460,726,1707,1977
16860,73,j,m,372,2358,1143,1977
16860,62,k,m,769,347,1018,1977
16860,183,l,m,914,1993,3533,1977
16940,682,a,m,497,197,486,1977
16940,248,b,m,293,217,292,1977
16940,143,c,m,424,233,395,1977
16940,80,d,m,378,357,623,1977
16940,30,e,m,171,247,223,1977
16940,22,f,m,89,198,208,1977
16940,12,g,m,60,23,48,1977
16940,13,h,m,56,16,364,1977
16940,10,i,m,13,9,15,1977
16940,19,j,m,31,24,42,1977
16940,11,k,m,0,279,174,1977
16940,56,l,m,80,148,208,1977
16980,63522,a,m,34164,14644,42833,1977
16980,23296,b,m,19252,20842,34481,1977
16980,14792,c,m,19989,25909,36269,1977
16980,9504,d,m,22909,33884,46455,1977
16980,3534,e,m,14690,26132,30386,1977
16980,2195,f,m,17637,27436,32294,1977
16980,891,g,m,13636,17142,15912,1977
16980,663,h,m,8635,18482,16117,1977
16980,641,i,m,11895,18229,18017,1977
16980,405,j,m,9913,29427,16681,1977
16980,300,k,m,6603,37304,21720,1977
16980,444,l,m,45331,85384,77844,1977
17020,1549,a,m,1190,441,1099,1977
17020,430,b,m,654,437,655,1977
17020,255,c,m,335,517,636,1977
17020,122,d,m,456,379,420,1977
17020,37,e,m,192,341,275,1977
17020,29,f,m,82,96,69,1977
17020,23,g,m,179,212,87,1977
17020,22,h,m,7,49,41,1977
17020,21,i,m,243,51,11,1977
17020,15,j,m,10,72,23,1977
17020,10,k,m,24,107,30,1977
17020,64,l,m,128,417,192,1977
17140,13504,a,m,7135,3182,9878,1977
17140,4793,b,m,4391,3930,6776,1977
17140,2757,c,m,4120,4202,6585,1977
17140,1758,d,m,4659,5651,7975,1977
17140,641,e,m,2665,4362,5305,1977
17140,438,f,m,2378,4227,7564,1977
17140,199,g,m,1619,2349,2166,1977
17140,188,h,m,773,3196,4055,1977
17140,246,i,m,5527,2487,2659,1977
17140,184,j,m,1393,3242,2292,1977
17140,148,k,m,1822,3438,2061,1977
17140,337,l,m,6522,19015,11814,1977
17300,1269,a,m,816,330,877,1977
17300,431,b,m,309,374,624,1977
17300,256,c,m,329,457,509,1977
17300,123,d,m,369,373,501,1977
17300,37,e,m,145,213,581,1977
17300,31,f,m,271,224,167,1977
17300,15,g,m,17,100,347,1977
17300,20,h,m,22,77,21,1977
17300,28,i,m,48,125,155,1977
17300,22,j,m,23,74,184,1977
17300,17,k,m,79,383,91,1977
17300,70,l,m,63,498,432,1977
17420,596,a,m,439,155,493,1977
17420,236,b,m,263,188,537,1977
17420,95,c,m,285,195,291,1977
17420,75,d,m,307,225,270,1977
17420,19,e,m,66,83,215,1977
17420,28,f,m,207,124,236,1977
17420,15,g,m,27,112,266,1977
17420,12,h,m,4,436,11,1977
17420,20,i,m,0,233,33,1977
17420,13,j,m,54,12,315,1977
17420,9,k,m,0,120,50,1977
17420,40,l,m,53,1364,201,1977
17460,17656,a,m,8412,4424,11641,1977
17460,6627,b,m,5320,5716,9199,1977
17460,3881,c,m,4659,6231,9555,1977
17460,2578,d,m,6356,8334,12007,1977
17460,901,e,m,2652,5789,7010,1977
17460,599,f,m,5161,6433,7812,1977
17460,295,g,m,3637,4183,3840,1977
17460,247,h,m,818,5320,2947,1977
17460,302,i,m,2345,5666,6943,1977
17460,213,j,m,1610,3800,5395,1977
17460,181,k,m,2227,4640,8459,1977
17460,362,l,m,14087,19758,25381,1977
17660,627,a,m,498,169,448,1977
17660,195,b,m,236,213,336,1977
17660,98,c,m,253,206,149,1977
17660,51,d,m,113,181,184,1977
17660,17,e,m,111,67,201,1977
17660,11,f,m,21,34,9,1977
17660,7,g,m,57,18,356,1977
17660,10,h,m,0,10,8,1977
17660,7,i,m,41,26,105,1977
17660,8,j,m,0,16,12,1977
17660,5,k,m,0,113,5,1977
17660,23,l,m,48,126,17,1977
17780,927,a,m,527,274,574,1977
17780,324,b,m,352,407,554,1977
17780,167,c,m,424,259,354,1977
17780,103,d,m,362,303,502,1977
17780,34,e,m,195,337,151,1977
17780,28,f,m,46,324,63,1977
17780,11,g,m,5,161,32,1977
17780,8,h,m,0,5,44,1977
17780,14,i,m,35,64,84,1977
17780,16,j,m,120,221,132,1977
17780,15,k,m,165,109,129,1977
17780,50,l,m,252,202,131,1977
17820,2909,a,m,2268,748,2231,1977
17820,867,b,m,941,872,1557,1977
17820,467,c,m,978,817,1462,1977
17820,283,d,m,1398,1082,1919,1977
17820,97,e,m,535,474,836,1977
17820,72,f,m,294,509,486,1977
17820,48,g,m,84,134,513,1977
17820,37,h,m,956,114,691,1977
17820,58,i,m,74,272,433,1977
17820,43,j,m,271,318,256,1977
17820,34,k,m,28,868,360,1977
17820,125,l,m,516,987,924,1977
17860,968,a,m,677,229,687,1977
17860,355,b,m,327,299,479,1977
17860,211,c,m,278,324,713,1977
17860,140,d,m,518,434,596,1977
17860,44,e,m,160,189,209,1977
17860,31,f,m,319,101,175,1977
17860,17,g,m,58,70,47,1977
17860,16,h,m,1,85,57,1977
17860,21,i,m,10,46,213,1977
17860,17,j,m,5,83,56,1977
17860,11,k,m,16,13,95,1977
17860,74,l,m,68,353,284,1977
17900,4062,a,m,2328,1030,2755,1977
17900,1341,b,m,1084,1113,1953,1977
17900,743,c,m,1013,1224,1792,1977
17900,438,d,m,944,1526,1950,1977
17900,151,e,m,741,687,1523,1977
17900,141,f,m,797,1015,2479,1977
17900,76,g,m,256,409,679,1977
17900,69,h,m,229,1064,291,1977
17900,87,i,m,845,527,2464,1977
17900,70,j,m,403,644,433,1977
17900,57,k,m,266,121,418,1977
17900,181,l,m,2907,4143,2582,1977
17980,469,a,m,285,114,373,1977
17980,154,b,m,113,118,377,1977
17980,77,c,m,154,124,308,1977
17980,37,d,m,90,144,333,1977
17980,18,e,m,249,95,351,1977
17980,10,f,m,16,15,25,1977
17980,7,g,m,117,34,27,1977
17980,3,h,m,0,159,291,1977
17980,17,i,m,21,191,83,1977
17980,10,j,m,8,13,13,1977
17980,4,k,m,0,6,5,1977
17980,23,l,m,16,115,99,1977
18020,531,a,m,265,165,351,1977
18020,220,b,m,178,202,234,1977
18020,119,c,m,157,180,352,1977
18020,60,d,m,222,141,437,1977
18020,37,e,m,218,91,293,1977
18020,21,f,m,13,51,78,1977
18020,12,g,m,25,10,20,1977
18020,9,h,m,33,2,12,1977
18020,17,i,m,161,189,221,1977
18020,14,j,m,3,23,37,1977
18020,9,k,m,383,60,421,1977
18020,46,l,m,24,1924,212,1977
18140,9479,a,m,5392,2294,7087,1977
18140,3462,b,m,3497,2860,5298,1977
18140,2160,c,m,2887,3818,5565,1977
18140,1330,d,m,4697,4235,8252,1977
18140,468,e,m,2643,2693,5468,1977
18140,317,f,m,2420,2714,4976,1977
18140,163,g,m,1837,2166,1838,1977
18140,132,h,m,1230,3010,1612,1977
18140,187,i,m,3328,2168,2172,1977
18140,135,j,m,916,5171,1671,1977
18140,127,k,m,3109,12655,2034,1977
18140,278,l,m,6826,15913,11712,1977
18580,3063,a,m,1976,819,2256,1977
18580,996,b,m,1067,1011,1578,1977
18580,625,c,m,1177,1082,1863,1977
18580,391,d,m,839,1446,2054,1977
18580,140,e,m,388,727,664,1977
18580,109,f,m,448,648,997,1977
18580,58,g,m,96,326,1442,1977
18580,46,h,m,37,828,216,1977
18580,63,i,m,375,160,242,1977
18580,51,j,m,179,260,345,1977
18580,45,k,m,87,443,691,1977
18580,146,l,m,1840,836,1778,1977
18700,620,a,m,411,180,426,1977
18700,239,b,m,459,199,421,1977
18700,121,c,m,291,212,170,1977
18700,74,d,m,178,263,292,1977
18700,33,e,m,23,141,113,1977
18700,19,f,m,37,29,131,1977
18700,5,g,m,1,0,13,1977
18700,7,h,m,70,21,14,1977
18700,9,i,m,0,7,96,1977
18700,8,j,m,0,0,30,1977
18700,7,k,m,3,12,40,1977
18700,30,l,m,358,106,247,1977
18880,964,a,m,647,238,967,1977
18880,326,b,m,353,252,721,1977
18880,157,c,m,255,202,500,1977
18880,94,d,m,259,346,630,1977
18880,35,e,m,231,171,298,1977
18880,24,f,m,63,108,282,1977
18880,14,g,m,19,46,33,1977
18880,7,h,m,19,3,24,1977
18880,23,i,m,134,40,74,1977
18880,16,j,m,3,53,12,1977
18880,15,k,m,7,229,22,1977
18880,51,l,m,502,126,351,1977
19060,978,a,m,412,213,558,1977
19060,297,b,m,205,230,411,1977
19060,150,c,m,124,153,448,1977
19060,97,d,m,94,256,345,1977
19060,31,e,m,240,133,309,1977
19060,29,f,m,16,41,194,1977
19060,14,g,m,17,27,14,1977
19060,13,h,m,0,75,44,1977
19060,18,i,m,19,34,1337,1977
19060,10,j,m,7,13,34,1977
19060,10,k,m,0,15,19,1977
19060,53,l,m,685,607,889,1977
19100,27121,a,m,19195,7105,19762,1977
19100,9114,b,m,10609,9419,16174,1977
19100,5158,c,m,9847,10459,16761,1977
19100,3336,d,m,12053,14404,19539,1977
19100,1254,e,m,8793,11641,12474,1977
19100,948,f,m,6731,13291,13254,1977
19100,438,g,m,3212,8504,7776,1977
19100,374,h,m,2814,5031,5257,1977
19100,449,i,m,5896,17117,8603,1977
19100,291,j,m,11828,14881,7834,1977
19100,245,k,m,5258,9421,6135,1977
19100,396,l,m,19085,33485,34909,1977
19140,771,a,m,549,213,579,1977
19140,318,b,m,255,268,537,1977
19140,193,c,m,284,426,456,1977
19140,117,d,m,476,593,685,1977
19140,50,e,m,130,291,431,1977
19140,46,f,m,47,829,223,1977
19140,24,g,m,78,198,149,1977
19140,18,h,m,0,262,449,1977
19140,23,i,m,8,332,500,1977
19140,21,j,m,52,36,106,1977
19140,13,k,m,75,48,28,1977
19140,63,l,m,133,792,192,1977
19180,858,a,m,388,215,567,1977
19180,281,b,m,256,215,521,1977
19180,202,c,m,235,340,380,1977
19180,116,d,m,415,231,571,1977
19180,33,e,m,47,188,380,1977
19180,24,f,m,15,42,60,1977
19180,24,g,m,9,43,122,1977
19180,16,h,m,50,91,129,1977
19180,14,i,m,9,80,75,1977
19180,20,j,m,162,291,32,1977
19180,11,k,m,4,78,92,1977
19180,75,l,m,98,388,1477,1977
19260,914,a,m,413,206,566,1977
19260,275,b,m,156,187,368,1977
19260,165,c,m,223,234,254,1977
19260,95,d,m,135,243,279,1977
19260,19,e,m,7,43,37,1977
19260,20,f,m,11,62,387,1977
19260,18,g,m,10,19,116,1977
19260,23,h,m,3,63,56,1977
19260,31,i,m,1339,147,273,1977
19260,20,j,m,18,152,68,1977
19260,14,k,m,0,21,27,1977
19260,64,l,m,64,1004,348,1977
19340,3262,a,m,1929,803,2319,1977
19340,1275,b,m,1036,1178,1749,1977
19340,776,c,m,1138,1168,2000,1977
19340,513,d,m,1358,1865,2400,1977
19340,187,e,m,1131,1011,1263,1977
19340,134,f,m,732,736,1132,1977
19340,79,g,m,1539,534,896,1977
19340,59,h,m,614,443,895,1977
19340,72,i,m,171,554,460,1977
19340,60,j,m,118,220,218,1977
19340,47,k,m,67,199,95,1977
19340,165,l,m,1008,4217,2473,1977
19380,5940,a,m,3415,1520,4504,1977
19380,2346,b,m,1950,2101,3481,1977
19380,1276,c,m,1857,2268,2965,1977
19380,861,d,m,1436,2628,4090,1977
19380,318,e,m,859,2430,2911,1977
19380,204,f,m,1457,1973,2701,1977
19380,113,g,m,2143,835,1240,1977
19380,105,h,m,418,981,1092,1977
19380,146,i,m,513,1916,3341,1977
19380,95,j,m,830,635,920,1977
19380,88,k,m,247,1312,1138,1977
19380,224,l,m,2268,6122,5405,1977
19460,885,a,m,606,204,666,1977
19460,302,b,m,254,266,475,1977
19460,180,c,m,311,198,544,1977
19460,100,d,m,343,261,469,1977
19460,34,e,m,23,106,410,1977
19460,37,f,m,54,208,344,1977
19460,22,g,m,11,87,251,1977
19460,14,h,m,125,3,64,1977
19460,25,i,m,51,214,62,1977
19460,21,j,m,7,141,259,1977
19460,16,k,m,16,18,49,1977
19460,73,l,m,419,746,1018,1977
19500,1044,a,m,501,250,694,1977
19500,390,b,m,283,415,551,1977
19500,278,c,m,363,468,699,1977
19500,156,d,m,620,484,1003,1977
19500,60,e,m,357,436,918,1977
19500,49,f,m,234,187,327,1977
19500,24,g,m,67,109,490,1977
19500,20,h,m,46,22,27,1977
19500,25,i,m,15,435,178,1977
19500,34,j,m,37,355,232,1977
19500,17,k,m,443,201,67,1977
19500,88,l,m,230,853,731,1977
19660,2650,a,m,1820,667,1993,1977
19660,821,b,m,863,730,1378,1977
19660,371,c,m,745,523,1149,1977
19660,242,d,m,1315,831,1931,1977
19660,87,e,m,862,585,619,1977
19660,44,f,m,553,335,708,1977
19660,39,g,m,907,758,581,1977
19660,32,h,m,25,125,314,1977
19660,36,i,m,136,200,240,1977
19660,41,j,m,43,249,72,1977
19660,27,k,m,44,77,209,1977
19660,100,l,m,472,531,781,1977
19740,14165,a,m,10849,3666,9757,1977
19740,4873,b,m,5242,5010,7760,1977
19740,2749,c,m,5723,5781,8822,1977
19740,1697,d,m,5172,7215,9326,1977
19740,646,e,m,3985,4991,6280,1977
19740,469,f,m,4098,5179,5537,1977
19740,231,g,m,1594,2733,2399,1977
19740,195,h,m,1583,2222,2668,1977
19740,280,i,m,2007,3508,3764,1977
19740,200,j,m,1654,1277,2062,1977
19740,173,k,m,1538,2884,9342,1977
19740,342,l,m,5242,16269,14224,1977
19780,4031,a,m,2563,1035,3419,1977
19780,1455,b,m,1348,1244,2118,1977
19780,916,c,m,1512,1595,2695,1977
19780,551,d,m,1523,1892,2794,1977
19780,221,e,m,987,1281,1874,1977
19780,148,f,m,425,1687,1544,1977
19780,85,g,m,671,623,856,1977
19780,76,h,m,777,1048,524,1977
19780,111,i,m,490,903,1377,1977
19780,67,j,m,562,404,931,1977
19780,73,k,m,550,1308,1009,1977
19780,206,l,m,841,2254,2490,1977
19820,30212,a,m,18160,7911,22516,1977
19820,12059,b,m,10093,11137,18071,1977
19820,7179,c,m,9964,13981,17041,1977
19820,4422,d,m,13324,18845,21508,1977
19820,1505,e,m,5163,12902,11350,1977
19820,842,f,m,6972,13460,13079,1977
19820,342,g,m,2900,6113,6484,1977
19820,281,h,m,4776,5003,6289,1977
19820,325,i,m,5298,10125,6952,1977
19820,235,j,m,3218,6155,4491,1977
19820,194,k,m,7044,10426,13673,1977
19820,365,l,m,15270,71477,40170,1977
20020,1070,a,m,646,270,809,1977
20020,399,b,m,332,312,625,1977
20020,216,c,m,460,345,589,1977
20020,150,d,m,325,541,727,1977
20020,36,e,m,77,188,145,1977
20020,36,f,m,9,366,533,1977
20020,23,g,m,8,644,130,1977
20020,20,h,m,60,237,576,1977
20020,32,i,m,86,36,181,1977
20020,17,j,m,6,14,88,1977
20020,14,k,m,67,107,477,1977
20020,69,l,m,71,469,306,1977
20100,798,a,m,462,193,505,1977
20100,291,b,m,226,237,353,1977
20100,175,c,m,206,281,387,1977
20100,101,d,m,106,187,457,1977
20100,49,e,m,15,185,315,1977
20100,25,f,m,530,30,86,1977
20100,12,g,m,0,31,201,1977
20100,14,h,m,26,259,49,1977
20100,14,i,m,2,13,8,1977
20100,18,j,m,247,49,9,1977
20100,8,k,m,15,20,152,1977
20100,58,l,m,76,1021,607,1977
20220,855,a,m,480,176,573,1977
20220,310,b,m,369,222,391,1977
20220,193,c,m,254,267,335,1977
20220,149,d,m,104,349,639,1977
20220,38,e,m,38,227,158,1977
20220,35,f,m,128,213,85,1977
20220,17,g,m,13,90,109,1977
20220,17,h,m,91,472,210,1977
20220,25,i,m,49,87,21,1977
20220,27,j,m,82,388,105,1977
20220,10,k,m,7,11,230,1977
20220,66,l,m,29,1169,232,1977
20260,2384,a,m,1276,622,1649,1977
20260,962,b,m,915,915,1244,1977
20260,580,c,m,997,941,1627,1977
20260,316,d,m,1037,1247,1550,1977
20260,112,e,m,253,534,1752,1977
20260,81,f,m,344,521,841,1977
20260,39,g,m,271,628,469,1977
20260,27,h,m,37,258,696,1977
20260,36,i,m,108,251,467,1977
20260,36,j,m,340,214,642,1977
20260,38,k,m,267,931,455,1977
20260,106,l,m,122,635,1824,1977
20500,2171,a,m,1322,515,1570,1977
20500,843,b,m,656,728,1110,1977
20500,426,c,m,836,542,1213,1977
20500,277,d,m,979,765,1773,1977
20500,88,e,m,380,344,692,1977
20500,73,f,m,524,503,919,1977
20500,34,g,m,341,529,856,1977
20500,38,h,m,189,336,208,1977
20500,32,i,m,269,104,934,1977
20500,46,j,m,141,185,319,1977
20500,30,k,m,24,147,418,1977
20500,123,l,m,378,2767,1422,1977
20740,1109,a,m,636,286,773,1977
20740,427,b,m,399,391,550,1977
20740,245,c,m,200,445,450,1977
20740,147,d,m,406,416,618,1977
20740,40,e,m,101,341,91,1977
20740,53,f,m,172,337,410,1977
20740,18,g,m,26,164,41,1977
20740,25,h,m,372,105,488,1977
20740,37,i,m,36,169,249,1977
20740,19,j,m,105,19,12,1977
20740,12,k,m,10,117,89,1977
20740,54,l,m,72,441,727,1977
20940,722,a,m,510,204,554,1977
20940,325,b,m,281,235,571,1977
20940,158,c,m,356,184,528,1977
20940,98,d,m,433,303,648,1977
20940,34,e,m,267,122,238,1977
20940,19,f,m,105,189,86,1977
20940,15,g,m,36,41,95,1977
20940,10,h,m,19,11,75,1977
20940,16,i,m,17,33,73,1977
20940,13,j,m,35,14,50,1977
20940,13,k,m,11,14,42,1977
20940,61,l,m,121,166,267,1977
21060,634,a,m,397,149,432,1977
21060,204,b,m,122,164,251,1977
21060,113,c,m,314,178,215,1977
21060,44,d,m,18,108,132,1977
21060,32,e,m,125,92,98,1977
21060,13,f,m,45,20,9,1977
21060,11,g,m,24,11,250,1977
21060,7,h,m,15,1,13,1977
21060,8,i,m,16,439,21,1977
21060,12,j,m,0,145,3,1977
21060,10,k,m,1,18,50,1977
21060,47,l,m,14,452,120,1977
21140,1282,a,m,816,380,919,1977
21140,514,b,m,525,534,707,1977
21140,349,c,m,647,819,825,1977
21140,259,d,m,703,1008,1053,1977
21140,105,e,m,641,764,822,1977
21140,83,f,m,853,858,696,1977
21140,48,g,m,138,696,470,1977
21140,29,h,m,46,905,150,1977
21140,29,i,m,229,881,111,1977
21140,34,j,m,75,774,324,1977
21140,28,k,m,188,494,413,1977
21140,94,l,m,363,1620,688,1977
21300,766,a,m,342,163,551,1977
21300,276,b,m,153,197,399,1977
21300,155,c,m,246,207,504,1977
21300,111,d,m,26,243,306,1977
21300,36,e,m,250,145,203,1977
21300,35,f,m,13,256,188,1977
21300,19,g,m,12,100,83,1977
21300,7,h,m,0,371,21,1977
21300,22,i,m,96,381,348,1977
21300,21,j,m,62,22,70,1977
21300,10,k,m,0,25,58,1977
21300,79,l,m,1241,1895,2523,1977
21340,3175,a,m,2214,894,2339,1977
21340,1145,b,m,1312,1113,2061,1977
21340,634,c,m,1347,1344,1973,1977
21340,404,d,m,2021,1330,2971,1977
21340,158,e,m,480,1236,1732,1977
21340,100,f,m,482,601,1687,1977
21340,56,g,m,305,962,650,1977
